step,op_type,depth,scale,delta_noise,noise_ratio,since_last_reset,noise,next_noise
2508,0,3,4.398046511104,0.06617331839085752,1.3616487049306518,10,0.24915010633081888,0.34070004360659717
2509,0,3,4.398046511104,0.09154993727577829,1.3674489191436237,11,0.34070004360659717,0.4706945407523137
2510,0,3,4.398046511104,0.12999449714571654,1.3815511608675337,12,0.4706945407523137,0.6459601757161193
2511,0,3,4.398046511104,0.1752656349638056,1.3723553595579792,13,0.6459601757161193,1.0
2512,1,3,4.398046511104,0.3540398242838807,1.548083051546309,14,1.0,0.009005160420237683
2513,0,0,1.099511627776,-0.0009948395797623171,0.9005160420237683,0,0.009005160420237683,0.00711602985075294
2514,0,0,1.099511627776,-0.0018891305694847434,0.7902168888364033,1,0.00711602985075294,0.009028748115554396
2515,0,0,1.099511627776,0.0019127182648014558,1.2687900844877813,2,0.009028748115554396,0.010170077277851956
2516,0,0,1.099511627776,0.0011413291622975608,1.1264105663033528,3,0.010170077277851956,0.014427538840969041
2517,1,0,1.099511627776,0.004257461563117085,1.4186262745897553,4,0.014427538840969041,0.01957925835552624
2518,0,1,2.199023255552,0.005151719514557198,1.3570754216185619,5,0.01957925835552624,0.03437119722239797
2519,1,1,2.199023255552,0.014791938866871728,1.7554902539348078,6,0.03437119722239797,0.05254523244661532
2520,0,2,3.298534883328,0.01817403522421735,1.5287577010082807,7,0.05254523244661532,0.07438929428892771
2521,0,2,3.298534883328,0.02184406184231239,1.4157191970652223,8,0.07438929428892771,0.09430358046972026
2522,0,2,3.298534883328,0.01991428618079255,1.267703657779647,9,0.09430358046972026,0.124183099376739
2523,0,2,3.298534883328,0.029879518907018746,1.316843949701493,10,0.124183099376739,0.1867260471362415
2524,1,2,3.298534883328,0.06254294775950249,1.5036349396447544,11,0.1867260471362415,0.24588376402841855
2525,0,3,4.398046511104,0.059157716892177054,1.316815558404734,12,0.24588376402841855,0.39592824019586803
2526,1,3,4.398046511104,0.15004447616744948,1.6102252288203451,13,0.39592824019586803,0.5718918176024135
2527,0,4,5.49755813888,0.17596357740654545,1.4444330046260283,14,0.5718918176024135,0.8300391874394851
2528,0,4,5.49755813888,0.25814736983707165,1.451391962415764,15,0.8300391874394851,1.0
2529,0,4,5.49755813888,0.16996081256051487,1.2047623957187035,16,1.0,0.019582807283148658
2530,0,0,1.099511627776,0.009582807283148658,1.9582807283148658,0,0.019582807283148658,0.019212902382207776
2531,0,0,1.099511627776,-0.0003699049009408817,0.9811107316947764,1,0.019212902382207776,0.029121139907878055
2532,1,0,1.099511627776,0.009908237525670278,1.5157074828447503,2,0.029121139907878055,0.03851492284201784
2533,1,1,2.199023255552,0.009393782934139783,1.3225760723603581,3,0.03851492284201784,0.052918567586887406
2534,0,2,3.298534883328,0.014403644744869569,1.3739756873965725,4,0.052918567586887406,0.072846237181682
2535,1,2,3.298534883328,0.01992766959479459,1.3765723545346384,5,0.072846237181682,0.10286575982960407
2536,0,3,4.398046511104,0.03001952264792207,1.4120943484431727,6,0.10286575982960407,0.16064476976492556
2537,1,3,4.398046511104,0.05777900993532149,1.5616933178837327,7,0.16064476976492556,0.2258454062134681
2538,0,4,5.49755813888,0.06520063644854254,1.4058684048285657,8,0.2258454062134681,0.37481144380831827
2539,1,4,5.49755813888,0.14896603759485016,1.6595929494091552,9,0.37481144380831827,0.5737645514295457
2540,0,5,6.597069766656,0.19895310762122748,1.5308085196111936,10,0.5737645514295457,0.8792690584343852
2541,0,5,6.597069766656,0.30550450700483944,1.5324562248463571,11,0.8792690584343852,1.0
2542,1,5,6.597069766656,0.12073094156561481,1.1373083021715635,12,1.0,0.009355375916855006
2543,0,0,1.099511627776,-0.0006446240831449943,0.9355375916855005,0,0.009355375916855006,0.0024964609508275025
2544,0,0,1.099511627776,-0.0068589149660275035,0.2668477432670324,1,0.0024964609508275025,0.002200601689351554
2545,1,0,1.099511627776,-0.0002958592614759484,0.881488528239194,2,0.002200601689351554,0.002892535801037726
2546,0,1,2.199023255552,0.000691934111686172,1.3144295103627146,3,0.002892535801037726,0.007227050076384289
2547,1,1,2.199023255552,0.004334514275346563,2.4985170706587323,4,0.007227050076384289,0.007752941315176674
2548,0,2,3.298534883328,0.0005258912387923849,1.0727670672313219,5,0.007752941315176674,0.005303185954762436
2549,0,2,3.298534883328,-0.002449755360414238,0.6840224553720341,6,0.005303185954762436,0.015369374462107073
2550,1,2,3.298534883328,0.010066188507344637,2.8981398339058555,7,0.015369374462107073,0.01965383979958953
2551,0,3,4.398046511104,0.004284465337482456,1.2787664096574478,8,0.01965383979958953,0.030535605847923055
2552,0,3,4.398046511104,0.010881766048333526,1.5536712499590433,9,0.030535605847923055,0.047485112736317996
2553,1,3,4.398046511104,0.01694950688839494,1.5550735417796795,10,0.047485112736317996,0.06461546938523753
2554,0,4,5.49755813888,0.017130356648919536,1.3607521528703825,11,0.06461546938523753,0.10749789278527294
2555,1,4,5.49755813888,0.04288242340003541,1.6636556819601562,12,0.10749789278527294,0.190404993806086
2556,1,5,6.597069766656,0.08290710102081306,1.7712439646274742,13,0.190404993806086,0.2985674046964399
2557,0,6,7.696581394432,0.10816241089035389,1.5680649899367116,14,0.2985674046964399,0.5460637493015329
2558,1,6,7.696581394432,0.247496344605093,1.828946297258162,15,0.5460637493015329,0.9180655932365178
2559,0,7,8.796093022208,0.3720018439349849,1.6812425186817663,16,0.9180655932365178,1.0
2560,1,7,8.796093022208,0.08193440676348218,1.0892467895182014,17,1.0,0.018938200820369514
2561,1,0,1.099511627776,0.008938200820369514,1.8938200820369513,0,0.018938200820369514,0.017061963924924407
2562,0,1,2.199023255552,-0.0018762368954451068,0.9009284507413678,1,0.017061963924924407,0.020300045436194514
2563,1,1,2.199023255552,0.0032380815112701064,1.1897836336730183,2,0.020300045436194514,0.030693118547722494
2564,0,2,3.298534883328,0.01039307311152798,1.511972898986589,3,0.030693118547722494,0.045272954518931416
2565,0,2,3.298534883328,0.014579835971208922,1.4750197002152061,4,0.045272954518931416,0.05518195020755325
2566,0,2,3.298534883328,0.009908995688621837,1.2188723001163593,5,0.05518195020755325,0.06320910053735967
2567,0,2,3.298534883328,0.008027150329806422,1.1454669561263109,6,0.06320910053735967,0.07523979629492641
2568,0,2,3.298534883328,0.01203069575756674,1.1903317031137945,7,0.07523979629492641,0.09089085682969993
2569,0,2,3.298534883328,0.01565106053477351,1.2080157218053087,8,0.09089085682969993,0.13494791720828453
2570,1,2,3.298534883328,0.0440570603785846,1.4847248877973864,9,0.13494791720828453,0.18635476119526626
2571,0,3,4.398046511104,0.051406843986981726,1.3809384023885167,10,0.18635476119526626,0.29218896774466496
2572,1,3,4.398046511104,0.10583420654939871,1.567917910283513,11,0.29218896774466496,0.48591600094925763
2573,1,4,5.49755813888,0.19372703320459267,1.663019670797033,12,0.48591600094925763,0.7503174567105296
2574,0,5,6.597069766656,0.264401455761272,1.5441299632956158,13,0.7503174567105296,1.0
2575,1,5,6.597069766656,0.24968254328947037,1.3327692046298707,14,1.0,0.020443709218354703
2576,1,0,1.099511627776,0.010443709218354703,2.0443709218354704,0,0.020443709218354703,0.02233476757204855
2577,0,1,2.199023255552,0.001891058353693846,1.09250074599946,1,0.02233476757204855,0.02869379668335133
2578,1,1,2.199023255552,0.006359029111302782,1.2847143625197588,2,0.02869379668335133,0.0460292728097473
2579,1,2,3.298534883328,0.01733547612639597,1.6041541423639603,3,0.0460292728097473,0.07317423284801784
2580,1,3,4.398046511104,0.027144960038270542,1.5897325415169765,4,0.07317423284801784,0.10597928871787851
2581,0,4,5.49755813888,0.03280505586986067,1.4483143121977984,5,0.10597928871787851,0.1657075860739171
2582,0,4,5.49755813888,0.0597282973560386,1.5635846218503875,6,0.1657075860739171,0.28114560101407776
2583,1,4,5.49755813888,0.11543801494016065,1.6966368750834815,7,0.28114560101407776,0.4340209328220773
2584,0,5,6.597069766656,0.15287533180799956,1.5437585765403623,8,0.4340209328220773,0.7561475780333438
2585,1,5,6.597069766656,0.32212664521126644,1.7421914955040179,9,0.7561475780333438,1.0
2586,1,6,7.696581394432,0.24385242196665624,1.3224931601326946,10,1.0,0.009791213862566372
2587,0,0,1.099511627776,-0.00020878613743362771,0.9791213862566372,0,0.009791213862566372,0.011247252919009038
2588,0,0,1.099511627776,0.0014560390564426658,1.1487087379440637,1,0.011247252919009038,0.02506573244780233
2589,1,0,1.099511627776,0.013818479528793292,2.2286092993817728,2,0.02506573244780233,0.03238582172386648
2590,0,1,2.199023255552,0.0073200892760641526,1.292035722128118,3,0.03238582172386648,0.03440668214810591
2591,0,1,2.199023255552,0.0020208604242394276,1.0623995414249492,4,0.03440668214810591,0.04346822434523881
2592,1,1,2.199023255552,0.009061542197132899,1.2633657659325266,5,0.04346822434523881,0.06703022603105921
2593,1,2,3.298534883328,0.0235620016858204,1.5420511658972609,6,0.06703022603105921,0.09285873864684235
2594,0,3,4.398046511104,0.025828512615783145,1.3853263541706575,7,0.09285873864684235,0.12404485987129722
2595,0,3,4.398046511104,0.03118612122445487,1.3358447646274954,8,0.12404485987129722,0.1806046065781299
2596,1,3,4.398046511104,0.056559746706832684,1.4559620347470767,9,0.1806046065781299,0.3006100967511961
2597,1,4,5.49755813888,0.12000549017306619,1.664465278304801,10,0.3006100967511961,0.4701994226281491
2598,0,5,6.597069766656,0.16958932587695302,1.5641504650368276,11,0.4701994226281491,0.7299686632530122
2599,0,5,6.597069766656,0.2597692406248631,1.5524660986882965,12,0.7299686632530122,1.0
2600,0,5,6.597069766656,0.27003133674698776,1.369921820402026,13,1.0,0.011557907529564176
2601,1,0,1.099511627776,0.0015579075295641762,1.1557907529564175,0,0.011557907529564176,0.006509223019393809
2602,0,1,2.199023255552,-0.005048684510170367,0.5631835176690723,1,0.006509223019393809,0.015653675972104146
2603,1,1,2.199023255552,0.009144452952710337,2.404845543848326,2,0.015653675972104146,0.01385739287858764
2604,0,2,3.298534883328,-0.0017962830935165063,0.88524848114158,3,0.01385739287858764,0.024142810802560675
2605,1,2,3.298534883328,0.010285417923973035,1.742233262352401,4,0.024142810802560675,0.033195312668939256
2606,1,3,4.398046511104,0.009052501866378581,1.3749564183064567,5,0.033195312668939256,0.04941093790585408
2607,0,4,5.49755813888,0.016215625236914825,1.4884914143944104,6,0.04941093790585408,0.07683757066634372
2608,0,4,5.49755813888,0.027426632760489643,1.5550720938094196,7,0.07683757066634372,0.11546741360320686
2609,0,4,5.49755813888,0.03862984293686314,1.5027468021419856,8,0.11546741360320686,0.1707600187388665
2610,0,4,5.49755813888,0.055292605135659645,1.478858956048566,9,0.1707600187388665,0.24785322338516527
2611,0,4,5.49755813888,0.07709320464629876,1.4514710481742976,10,0.24785322338516527,0.35948995724391336
2612,0,4,5.49755813888,0.11163673385874809,1.450414694366367,11,0.35948995724391336,0.5275975109952781
2613,0,4,5.49755813888,0.1681075537513647,1.4676279555628977,12,0.5275975109952781,0.7668885203800919
2614,0,4,5.49755813888,0.23929100938481385,1.4535484046037426,13,0.7668885203800919,1.0
2615,0,4,5.49755813888,0.23311147961990808,1.303970490397185,14,1.0,0.0037825251838542314
2616,0,0,1.099511627776,-0.006217474816145769,0.3782525183854231,0,0.0037825251838542314,0.007165241546878935
2617,1,0,1.099511627776,0.003382716363024703,1.894301081580073,1,0.007165241546878935,0.005010072998745989
2618,0,1,2.199023255552,-0.002155168548132946,0.6992189957543437,2,0.005010072998745989,0.0045192113643584796
2619,0,1,2.199023255552,-0.0004908616343875091,0.9020250534252953,3,0.0045192113643584796,0.001998848100499051
2620,1,1,2.199023255552,-0.0025203632638594285,0.44230020225725725,4,0.001998848100499051,0.0
2621,0,2,3.298534883328,-0.001998848100499051,0.0,5,0.0,0.0
2622,0,2,3.298534883328,0.0,0.0,6,0.0,0.0
2623,0,2,3.298534883328,0.0,0.0,7,0.0,0.0
2624,1,2,3.298534883328,0.0,0.0,8,0.0,0.0
2625,1,3,4.398046511104,0.0,0.0,9,0.0,0.0
2626,0,4,5.49755813888,0.0,0.0,10,0.0,0.0
2627,0,4,5.49755813888,0.0,0.0,11,0.0,0.0033112509284786928
2628,1,4,5.49755813888,0.0033112509284786928,10.0,12,0.0033112509284786928,0.000417677308399771
2629,0,5,6.597069766656,-0.0028935736200789218,0.1261388271144002,13,0.000417677308399771,0.0
2630,0,5,6.597069766656,-0.000417677308399771,0.0,14,0.0,0.005776502057608463
2631,1,5,6.597069766656,0.005776502057608463,10.0,15,0.005776502057608463,0.007529779387317027
2632,0,6,7.696581394432,0.0017532773297085635,1.3035188617996338,16,0.007529779387317027,0.015785124418900665
2633,1,6,7.696581394432,0.00825534503158364,2.0963594823891833,17,0.015785124418900665,0.02199260990832218
2634,0,7,8.796093022208,0.006207485489421516,1.3932490694839788,18,0.02199260990832218,0.04759359618245066
2635,1,7,8.796093022208,0.02560098627412848,2.1640722215711587,19,0.04759359618245066,0.08413965491054805
2636,0,8,9.895604649984,0.03654605872809739,1.7678776486651189,20,0.08413965491054805,0.14236070083835975
2637,0,8,9.895604649984,0.0582210459278117,1.6919572702040273,21,0.14236070083835975,0.2555081476165753
2638,0,8,9.895604649984,0.11314744677821556,1.7947941118011654,22,0.2555081476165753,0.4514860366668115
2639,0,8,9.895604649984,0.19597788905023616,1.767012288564385,23,0.4514860366668115,0.8045712031837428
2640,0,8,9.895604649984,0.3530851665169313,1.782051133017657,24,0.8045712031837428,1.0
2641,1,8,9.895604649984,0.19542879681625724,1.242898075450541,25,1.0,0.016348314929584624
2642,1,0,1.099511627776,0.0063483149295846236,1.6348314929584624,0,0.016348314929584624,0.022894926490113113
2643,0,1,2.199023255552,0.006546611560528489,1.4004456476845486,1,0.022894926490113113,0.025381067171642787
2644,0,1,2.199023255552,0.0024861406815296742,1.1085891532608014,2,0.025381067171642787,0.02694019802307057
2645,0,1,2.199023255552,0.0015591308514277813,1.0614288926814603,3,0.02694019802307057,0.034247538333179166
2646,1,1,2.199023255552,0.0073073403101085975,1.2712430065974596,4,0.034247538333179166,0.04458874347505889
2647,0,2,3.298534883328,0.010341205141879722,1.3019546993794038,5,0.04458874347505889,0.06098771592397337
2648,0,2,3.298534883328,0.01639897244891448,1.367782789351025,6,0.06098771592397337,0.09082843633891145
2649,1,2,3.298534883328,0.029840720414938085,1.4892906704710374,7,0.09082843633891145,0.1326999407496206
2650,1,3,4.398046511104,0.04187150441070915,1.4609955438897184,8,0.1326999407496206,0.18988748015352847
2651,0,4,5.49755813888,0.05718753940390786,1.4309537674309125,9,0.18988748015352847,0.31257557917993944
2652,1,4,5.49755813888,0.12268809902641098,1.6461094692878897,10,0.31257557917993944,0.48091986822993693
2653,0,5,6.597069766656,0.1683442890499975,1.5385714696319486,11,0.48091986822993693,0.7388970634791978
2654,0,5,6.597069766656,0.2579771952492609,1.5364244904224191,12,0.7388970634791978,1.0
2655,1,5,6.597069766656,0.2611029365208022,1.3533684858501986,13,1.0,0.007923084300629477
2656,0,0,1.099511627776,-0.0020769156993705237,0.7923084300629476,0,0.007923084300629477,0.012701845564236654
2657,1,0,1.099511627776,0.004778761263607177,1.6031440638877856,1,0.012701845564236654,0.010148023138753716
2658,0,1,2.199023255552,-0.002553822425482938,0.7989408379618875,2,0.010148023138753716,0.008143695062899572
2659,0,1,2.199023255552,-0.002004328075854144,0.8024907857965038,3,0.008143695062899572,0.0
2660,0,1,2.199023255552,-0.008143695062899572,0.0,4,0.0,0.0
2661,1,1,2.199023255552,0.0,0.0,5,0.0,0.0
2662,0,2,3.298534883328,0.0,0.0,6,0.0,0.0007545548181253474
2663,1,2,3.298534883328,0.0007545548181253474,10.0,7,0.0007545548181253474,0.014005972801870338
2664,0,3,4.398046511104,0.01325141798374499,10.0,8,0.014005972801870338,0.02488853288548836
2665,0,3,4.398046511104,0.010882560083618023,1.776994232215329,9,0.02488853288548836,0.03846309327114996
2666,0,3,4.398046511104,0.0135745603856616,1.5454142455128985,10,0.03846309327114996,0.044312467593826815
2667,0,3,4.398046511104,0.005849374322676855,1.1520775846456504,11,0.044312467593826815,0.0636687765085264
2668,0,3,4.398046511104,0.019356308914699583,1.436814060821928,12,0.0636687765085264,0.09035308339970122
2669,0,3,4.398046511104,0.02668430689117482,1.4191113502487567,13,0.09035308339970122,0.12609088395993145
2670,0,3,4.398046511104,0.03573780056023024,1.395534930469771,14,0.12609088395993145,0.19534292265528788
2671,1,3,4.398046511104,0.06925203869535643,1.5492231993342438,15,0.19534292265528788,0.3253033012296075
2672,1,4,5.49755813888,0.1299603785743196,1.6652935095255759,16,0.3253033012296075,0.4999626813093116
2673,0,5,6.597069766656,0.1746593800797041,1.5369124119537447,17,0.4999626813093116,0.763271032048089
2674,0,5,6.597069766656,0.2633083507387774,1.5266560097030053,18,0.763271032048089,1.0
2675,0,5,6.597069766656,0.236728967951911,1.3101505992133555,19,1.0,0.012446514867556217
2676,0,0,1.099511627776,0.0024465148675562164,1.2446514867556215,0,0.012446514867556217,0.01725564658858512
2677,0,0,1.099511627776,0.0048091317210289045,1.3863838007830334,1,0.01725564658858512,0.019027777689878782
2678,1,0,1.099511627776,0.0017721311012936607,1.1026986205469664,2,0.019027777689878782,0.016944381199545507
2679,0,1,2.199023255552,-0.0020833964903332752,0.8905076291993115,3,0.016944381199545507,0.015196911294181043
2680,0,1,2.199023255552,-0.0017474699053644637,0.8968702436055124,4,0.015196911294181043,0.018352769775032276
2681,0,1,2.199023255552,0.003155858480851233,1.2076644667959353,5,0.018352769775032276,0.02557799029392465
2682,0,1,2.199023255552,0.0072252205188923745,1.3936855639480537,6,0.02557799029392465,0.03399143182176644
2683,0,1,2.199023255552,0.008413441527841792,1.328932861071582,7,0.03399143182176644,0.03602332766718564
2684,0,1,2.199023255552,0.0020318958454191988,1.0597767065557406,8,0.03602332766718564,0.049319332895410226
2685,1,1,2.199023255552,0.013296005228224585,1.3690943088618706,9,0.049319332895410226,0.0715409030941787
2686,1,2,3.298534883328,0.02222157019876847,1.4505651008275593,10,0.0715409030941787,0.09230821581265225
2687,0,3,4.398046511104,0.020767312718473555,1.2902858619373985,11,0.09230821581265225,0.14333912277558253
2688,1,3,4.398046511104,0.05103090696293028,1.5528316901553167,12,0.14333912277558253,0.24469883816487153
2689,1,4,5.49755813888,0.101359715389289,1.7071322429395765,13,0.24469883816487153,0.4196374807648219
2690,1,5,6.597069766656,0.17493864259995034,1.7149140711574664,14,0.4196374807648219,0.677052489848494
2691,0,6,7.696581394432,0.2574150090836721,1.6134223487723576,15,0.677052489848494,1.0
2692,1,6,7.696581394432,0.322947510151506,1.476990358936237,16,1.0,0.019872761936486984
2693,1,0,1.099511627776,0.009872761936486984,1.9872761936486985,0,0.019872761936486984,0.02872684664983562
2694,1,1,2.199023255552,0.008854084713348635,1.4455387098001848,1,0.02872684664983562,0.03862116330822394
2695,1,2,3.298534883328,0.00989431665838832,1.3444275238070704,2,0.03862116330822394,0.055366042542939496
2696,1,3,4.398046511104,0.016744879234715557,1.4335674485276295,3,0.055366042542939496,0.09378005518677295
2697,1,4,5.49755813888,0.03841401264383345,1.693819006732172,4,0.09378005518677295,0.16288708279407899
2698,1,5,6.597069766656,0.06910702760730604,1.7369053843023663,5,0.16288708279407899,0.25810754187052437
2699,0,6,7.696581394432,0.09522045907644539,1.5845795593062626,6,0.25810754187052437,0.4155310518688225
2700,0,6,7.696581394432,0.15742350999829813,1.6099144134163548,7,0.4155310518688225,0.668146019146469
2701,0,6,7.696581394432,0.2526149672776465,1.607932827502368,8,0.668146019146469,1.0
2702,1,6,7.696581394432,0.331853980853531,1.496678826699382,9,1.0,0.013665797943034592
2703,0,0,1.099511627776,0.0036657979430345915,1.3665797943034592,0,0.013665797943034592,0.018340255594754842
2704,1,0,1.099511627776,0.004674457651720251,1.3420552295010921,1,0.018340255594754842,0.032209686104322816
2705,1,1,2.199023255552,0.013869430509567973,1.7562288561308008,2,0.032209686104322816,0.046493013814539894
2706,0,2,3.298534883328,0.014283327710217078,1.4434482119433052,3,0.046493013814539894,0.05301764291584746
2707,0,2,3.298534883328,0.006524629101307564,1.140335688439864,4,0.05301764291584746,0.07998853125874722
2708,1,2,3.298534883328,0.026970888342899763,1.5087153419043817,5,0.07998853125874722,0.12281329343257069
2709,1,3,4.398046511104,0.04282476217382347,1.5353862797567037,6,0.12281329343257069,0.20028217909311097
2710,1,4,5.49755813888,0.07746888566054028,1.6307858334820549,7,0.20028217909311097,0.3419989033279871
2711,1,5,6.597069766656,0.14171672423487613,1.7075852922939898,8,0.3419989033279871,0.552128276307135
2712,0,6,7.696581394432,0.2101293729791479,1.614415341494904,9,0.552128276307135,1.0
2713,1,6,7.696581394432,0.447871723692865,1.8111733140863904,10,1.0,0.016602938856347185
2714,0,0,1.099511627776,0.006602938856347185,1.6602938856347185,0,0.016602938856347185,0.019766980730319364
2715,0,0,1.099511627776,0.0031640418739721787,1.190571193530752,1,0.019766980730319364,0.020834212346386303
2716,1,0,1.099511627776,0.0010672316160669389,1.053990623587242,2,0.020834212346386303,0.024469552876456052
2717,0,1,2.199023255552,0.0036353405300697493,1.17448898329484,3,0.024469552876456052,0.03877270165559595
2718,1,1,2.199023255552,0.0143031487791399,1.5845284076646127,4,0.03877270165559595,0.05623317770893351
2719,1,2,3.298534883328,0.01746047605333756,1.4503291054730394,5,0.05623317770893351,0.07819952547053144
2720,0,3,4.398046511104,0.021966347761597928,1.3906296719580233,6,0.07819952547053144,0.10514539908325586
2721,0,3,4.398046511104,0.026945873612724422,1.3445784798640326,7,0.10514539908325586,0.1625899897650452
2722,1,3,4.398046511104,0.05744459068178935,1.5463348009769193,8,0.1625899897650452,0.2558990469593661
2723,1,4,5.49755813888,0.0933090571943209,1.5738917711303106,9,0.2558990469593661,0.38139529571669645
2724,0,5,6.597069766656,0.12549624875733034,1.4904131150486768,10,0.38139529571669645,0.5791198110413409
2725,0,5,6.597069766656,0.19772451532464447,1.5184241062887043,11,0.5791198110413409,0.8840230808879115
2726,0,5,6.597069766656,0.30490326984657057,1.5264942832784645,12,0.8840230808879115,1.0
2727,0,5,6.597069766656,0.11597691911208852,1.1311921844796196,13,1.0,0.01274290605080888
2728,0,0,1.099511627776,0.0027429060508088795,1.274290605080888,0,0.01274290605080888,0.016350981553268334
2729,1,0,1.099511627776,0.0036080755024594548,1.2831438518084677,1,0.016350981553268334,0.02212795539918202
2730,1,1,2.199023255552,0.005776973845913684,1.3533105231079505,2,0.02212795539918202,0.033558775801593305
2731,1,2,3.298534883328,0.011430820402411286,1.5165782466659272,3,0.033558775801593305,0.035509063520699394
2732,0,3,4.398046511104,0.0019502877191060891,1.0581155799793356,4,0.035509063520699394,0.05209561627221689
2733,0,3,4.398046511104,0.0165865527515175,1.4671075806279332,5,0.05209561627221689,0.07084405398537735
2734,0,3,4.398046511104,0.01874843771316046,1.3598851315088327,6,0.07084405398537735,0.09995422365720076
2735,0,3,4.398046511104,0.029110169671823408,1.4109049106341645,7,0.09995422365720076,0.1405846528354883
2736,0,3,4.398046511104,0.04063042917828753,1.4064903682072718,8,0.1405846528354883,0.20829255049680173
2737,0,3,4.398046511104,0.06770789766131344,1.4816165655048066,9,0.20829255049680173,0.32717163387754544
2738,1,3,4.398046511104,0.11887908338074371,1.5707313252308035,10,0.32717163387754544,0.47242741414701866
2739,0,4,5.49755813888,0.14525578026947322,1.4439742484638503,11,0.47242741414701866,0.6891107571877526
2740,0,4,5.49755813888,0.21668334304073394,1.4586595454710476,12,0.6891107571877526,1.0
2741,1,4,5.49755813888,0.3108892428122474,1.4511455373022768,13,1.0,0.010443116291915078
2742,0,0,1.099511627776,0.0004431162919150775,1.0443116291915078,0,0.010443116291915078,0.012369897905044738
2743,1,0,1.099511627776,0.0019267816131296606,1.1845025526165356,1,0.012369897905044738,0.014799207868355025
2744,1,1,2.199023255552,0.0024293099633102867,1.1963888450784672,2,0.014799207868355025,0.022321512321279987
2745,1,2,3.298534883328,0.007522304452924962,1.5082910193463677,3,0.022321512321279987,0.035502072555915955
2746,1,3,4.398046511104,0.013180560234635968,1.590486883008837,4,0.035502072555915955,0.05398098413571833
2747,0,4,5.49755813888,0.018478911579802373,1.52050233266517,5,0.05398098413571833,0.08728630283817673
2748,1,4,5.49755813888,0.033305318702458404,1.6169824288257246,6,0.08728630283817673,0.13457292730178783
2749,0,5,6.597069766656,0.04728662446361109,1.5417416355837352,7,0.13457292730178783,0.1936603724491971
2750,0,5,6.597069766656,0.05908744514740927,1.4390737894472798,8,0.1936603724491971,0.32876507075890543
2751,1,5,6.597069766656,0.13510469830970834,1.697637294615605,9,0.32876507075890543,0.5296787283163061
2752,0,6,7.696581394432,0.2009136575574007,1.6111161903350053,10,0.5296787283163061,0.9581836310464077
2753,1,6,7.696581394432,0.42850490273010156,1.8089902044814852,11,0.9581836310464077,0.014964038622823354
2754,0,0,1.099511627776,0.004964038622823354,1.4964038622823355,0,0.014964038622823354,0.02275750728114706
2755,1,0,1.099511627776,0.007793468658323706,1.5208131878540465,1,0.02275750728114706,0.03591489406551685
2756,1,1,2.199023255552,0.013157386784369791,1.578155885959871,2,0.03591489406551685,0.058334473710081804
2757,0,2,3.298534883328,0.022419579644564952,1.6242418424976166,3,0.058334473710081804,0.08622965361013193
2758,0,2,3.298534883328,0.02789517990005013,1.4781937356405612,4,0.08622965361013193,0.12598881640795098
2759,1,2,3.298534883328,0.03975916279781905,1.4610845704840842,5,0.12598881640795098,0.20167164606041807
2760,1,3,4.398046511104,0.07568282965246709,1.6007106964748885,6,0.20167164606041807,0.28414475282125023
2761,0,4,5.49755813888,0.08247310676083217,1.4089474567789482,7,0.28414475282125023,0.41640692434117527
2762,0,4,5.49755813888,0.13226217151992503,1.4654746223771675,8,0.41640692434117527,0.696967140922473
2763,1,4,5.49755813888,0.28056021658129776,1.6737645321945367,9,0.696967140922473,1.0
2764,0,5,6.597069766656,0.303032859077527,1.434787870596664,10,1.0,0.013298861168874597
2765,1,0,1.099511627776,0.0032988611688745968,1.3298861168874596,0,0.013298861168874597,0.017788224598189916
2766,1,1,2.199023255552,0.004489363429315319,1.337575027839412,1,0.017788224598189916,0.028127844264152393
2767,1,2,3.298534883328,0.010339619665962477,1.5812620370789905,2,0.028127844264152393,0.03693190924808811
2768,0,3,4.398046511104,0.008804064983935718,1.3130017679725312,3,0.03693190924808811,0.05433281228484463
2769,0,3,4.398046511104,0.017400903036756517,1.4711617512072523,4,0.05433281228484463,0.07918494927290978
2770,0,3,4.398046511104,0.024852136988065154,1.4574056807104996,5,0.07918494927290978,0.1066072140039588
2771,0,3,4.398046511104,0.027422264731049015,1.3463065264655103,6,0.1066072140039588,0.13663785977252743
2772,0,3,4.398046511104,0.030030645768568634,1.2816943116762574,7,0.13663785977252743,0.2097618308708722
2773,1,3,4.398046511104,0.07312397109834476,1.5351662505551564,8,0.2097618308708722,0.34992636348628636
2774,1,4,5.49755813888,0.14016453261541417,1.6682079958660276,9,0.34992636348628636,0.5357195610500036
2775,0,5,6.597069766656,0.18579319756371726,1.5309494137928779,10,0.5357195610500036,0.817948939986287
2776,0,5,6.597069766656,0.2822293789362834,1.526822986233912,11,0.817948939986287,1.0
2777,0,5,6.597069766656,0.18205106001371296,1.2225702010406236,12,1.0,0.016456665714938958
2778,1,0,1.099511627776,0.006456665714938957,1.6456665714938956,0,0.016456665714938958,0.015606466048040273
2779,1,1,2.199023255552,-0.000850199666898685,0.9483370640428763,1,0.015606466048040273,0.02363023755506581
2780,1,2,3.298534883328,0.008023771507025539,1.5141312249888306,2,0.02363023755506581,0.042542920905198935
2781,1,3,4.398046511104,0.018912683350133123,1.8003594253363167,3,0.042542920905198935,0.06569174073360405
2782,1,4,5.49755813888,0.023148819828405116,1.544128596153261,4,0.06569174073360405,0.10124734185790134
2783,0,5,6.597069766656,0.03555560112429729,1.541249184863039,5,0.10124734185790134,0.1597813899763559
